GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Git Credential Manager for Mac and Linux,com.microsoft.alm.authentication,VsoAadAuthentication,107,19,6,2,27,4,10,1,6,1
Git Credential Manager for Mac and Linux,com.microsoft.alm.authentication,BasicAuthentication,52,0,4,0,18,0,6,0,4,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.authentication,AzureDeviceFlowResponse,51,11,0,0,11,3,2,1,2,1
Git Credential Manager for Mac and Linux,com.microsoft.alm.authentication,Global,3,45,1,1,1,10,2,2,1,2
Git Credential Manager for Mac and Linux,com.microsoft.alm.authentication,OAuthParameter,3,0,0,0,1,0,1,0,1,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,InsecureStore,645,0,64,0,159,0,48,0,16,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,OperationArguments,223,0,24,0,55,0,17,0,5,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.DefaultFileChecker,4,3,0,0,1,1,1,1,1,1
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,AuthorityType,78,0,0,0,7,0,4,0,4,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Action() {...},27,3,0,0,9,1,1,1,1,1
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Callable() {...},11,0,0,0,3,0,2,0,2,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.new Object() {...},40,0,0,0,1,0,1,0,1,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program,2082,313,233,27,413,64,152,20,31,8
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Interactivity,48,0,0,0,4,0,4,0,4,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.gitcredentialmanager,Program.ComponentFactory,74,0,6,0,20,0,7,0,4,0
Git Credential Manager for Mac and Linux,com.microsoft.alm.helpers,Trace,27,23,3,1,8,5,5,3,3,3
Git Credential Manager for Mac and Linux,org.slf4j.impl,TraceLogger,237,9,10,0,72,4,39,1,34,1
Git Credential Manager for Mac and Linux,org.slf4j.impl,TraceLoggerFactory,3,33,2,2,1,7,2,2,0,2
Git Credential Manager for Mac and Linux,org.slf4j.impl,StaticLoggerBinder,2,23,0,0,1,8,1,4,1,4
